station_num,station_name,latitude,longitude
775,세종그랑시아 앞 102동 ,37.53837585,126.8638306
776,목마공원,37.53874207,126.8856812
777,신월6차보람아파트 앞,37.53012848,126.8347778
779,양천나눔누리센터,37.51854324,126.8538818
780,신정교 하부,37.5173378,126.8776474
781,신정보도육교 아래,37.51759338,126.8765564
782,서남병원 후문,37.51167297,126.8327408
785,양천구청 보건소 사잇길,37.51732635,126.8663025
786,목동아파트 8단지 상가동 앞,37.52007294,126.8683014
787,양천아파트 입구,37.50790405,126.862648
788,양천구청역 2번출구 옆,37.51228714,126.8652802
790,화곡고가 사거리,37.52760696,126.8487549
791,현대하이페리온,37.52490616,126.8697891
792,목동트라팰리스 웨스턴에비뉴,37.52537155,126.8709259
793,목동5단지아파트 534동,37.53302002,126.8778992
794,양천문화회관,37.51686478,126.8629608
795,양천 해누리타운,37.51584244,126.8641129
796,목동아파트 14단지 B상가 앞,37.5146637,126.8719406
797,목동아파트 1422동 1434동 사잇길,37.51515579,126.8724899
800,목월공원 앞,37.53243256,126.9547424
802,한강진역 2번 출구 앞,37.54115295,127.0022125
803,한남초교 앞 보도육교,37.53813934,127.004097
805,문배어린이공원 앞,37.53675842,126.9700012
806,전자랜드 본관 앞,37.5330658,126.9607315
807,서울역 12번 출구 앞,37.55227661,126.9726868
808,서빙고동 금호맨션 앞,37.520504,126.9897385
809,한남 유수지 복개주차장,37.53016663,127.0074387
810,이태원지하보도,37.53841019,126.9866486
811,녹사평역1번출구,37.53507996,126.9853821
812,용산전쟁기념관,37.53483963,126.9776611
813,삼각지역 3번출구,37.53351212,126.9722748
815,LIG강촌아파트 103동앞,37.51850891,126.9787979
816,신용산역 6번출구 앞,37.53014755,126.968483
817,삼각지역 4번출구 앞,37.53345108,126.9717331
818,숙명여대 입구 교차로,37.54489517,126.9693832
819,선린인터넷 고등학교,37.54165268,126.9705048
820,청파동입구 교차로,37.54902649,126.9719467
822,이촌1동 마을공원,37.52204132,126.9655228
823,효창동주민센터 앞,37.54232025,126.9619598
825,서빙고동 주민센터 앞,37.52033615,126.9942627
826,서울역 서부교차로2,37.55536652,126.9686432
827,국군복지단,37.54188538,126.97966
828,숙대입구역 8번,37.54407883,126.9720001
829,베르가모앞,37.52293015,126.9616928
830,청암자이아파트앞,37.53442383,126.9485703
831,이태원관광특구입구,37.53427887,126.9885635
832,이촌1동 주민센터 뒤,37.5212822,126.973465
834,효창공원앞역 3번출구 뒤,37.53900909,126.96138
835,남영역 건너편,37.54198074,126.9715424
836,현대자동차서비스 앞,37.53142166,126.9514999
837,한남나들목 입구,37.52906036,127.0067291
838,숙대입구역 4번출구,37.5444603,126.9723892
839,보광동 삼성리버빌아파트 앞,37.5240097,127.0014496
840,용산 파크타워 앞,37.52365112,126.9702683
841,신용산역 1번 출구,37.52960968,126.9688721
843,녹사평역 광장,37.53379822,126.9886704
844,이촌2동 동원베네스트 아파트 앞,37.5271492,126.9551621
845,용산 선인상가,37.53269958,126.9643784
846,용산중학교,37.54650116,126.9809494
848, 삼각지12번 출구,37.53488922,126.9756241
849, 삼각지 자이아파트,37.53607941,126.9734192
850, KCC용산월츠타워 ,37.53739929,126.9689255
851,효창 푸르지오 앞,37.54047775,126.9581146
852,청암자이APT 103동 ,37.53452682,126.9471817
853,용산역 맞은편,37.52856827,126.9656906
854,HID 유족동지회 앞,37.53872681,127.0015488
855,이촌역5번출구 앞,37.52272415,126.9727707
857,현대 안성타워,37.53502274,126.9980545
858,녹사평역3번 출구,37.53440857,126.9868927
859,남산공원 야외식물원 앞,37.54188538,126.9958649
860,LG한강 자이아파트 앞,37.52074814,126.9708252
863,이촌역2번 출구,37.52177048,126.977005
864,순천향대학병원 한남오거리 ,37.53514099,127.0060043
865,하얏트호텔 앞,37.54079437,126.9978485
866,브라운스톤 남산아파트,37.551548,126.9768601
867,서빙고역 광장 1번출구 ,37.51990891,126.9892349
869,노들섬 동측 앞,37.51729584,126.9591446
870,노들섬 서측 앞,37.51731873,126.9582977
900,은평예술회관,37.60394287,126.9276962
902,진관동 은빛초등학교,37.64310837,126.9182205
903,은평뉴타운 아이파크,37.64586639,126.9273911
904,은평뉴타운 푸르지오,37.64867401,126.9307022
905,구파발역 2번출구,37.63623428,126.9189987
906,연신내역 5번출구150M 아래,37.61721039,126.9195786
907,CJ 드림시티,37.59949112,126.9168625
908,구산역 4번출구,37.61318588,126.9173508
909,백련산 힐스테이트 3차,37.58699417,126.9228821
911,은평평화공원 역촌역4번출구 ,37.60558319,126.9229355
912,응암오거리,37.58966064,126.9169464
913,이마트 버스정류장 서부경찰서 방면 ,37.60070038,126.9201279
914,새절역 2번출구,37.59079742,126.9136505
915,증산역 4번출구,37.5843811,126.9098969
916,평생학습관 앞,37.60784912,126.9213257
917,녹번역 4번출구,37.60078049,126.9352112
919,서울혁신파크,37.60702515,126.9333115
921,신도고등학교,37.63001633,126.9190292
922,연신내역 4번출구,37.61780167,126.9219666
923,국민은행 연서지점,37.62094879,126.9256363
924,메뚜기다리,37.62851715,126.9295807
925,불광역 2번출구,37.60956573,126.9309769
927,연신내역 3번출구 인근,37.61785507,126.9225235
928,은평역사한옥박물관,37.64131546,126.9380417
930,구 서부경찰서 건너편,37.60166168,126.9203033
931,역촌파출소,37.60473633,126.9153366
932,예일여중,37.61000443,126.9163971
933,역촌종합시장 버스정류장 예일여고 방면 ,37.61248398,126.9148789
934,신사동 성당,37.59714127,126.9095993
937,상림마을 롯데캐슬2단지 옆,37.64585114,126.9237976
938,금암 문화공원,37.64468384,126.918457
939,은평구청 교차로,37.60169983,126.9274216
941,은평뉴타운 도서관,37.63722229,126.9333038
942,상림마을 생태공원,37.64408112,126.9292831
943,은평구청 보건소,37.60240173,126.9286499
945,기자촌 사거리,37.63414001,126.9323425
946,독바위역,37.61843872,126.9328842
947,연신내 선일하이츠빌 정류소,37.62266922,126.9199905
948,디지털미디어 시티역 4번출구,37.57720184,126.9023514
949,연신내역 1번 출구,37.61978149,126.9208069
950,구산역 2번 출구,37.60980225,126.9167938
952,서울연신중학교,37.62265015,126.9252472
953,서울연신초등학교,37.6257782,126.9288178
954,은평뉴타운구파발9단지,37.64260864,126.9214783
956,응암시장교차로,37.59441376,126.9180145
958,본 서부병원 버스정류장 은평 세무서 방면 ,37.60036087,126.9228134
959,구파발10단지 인근,37.6436615,126.9145584
960,구파발역 환승센터,37.63825226,126.9194565
961,불광역 9번 출구,37.61096954,126.9298096
962,은평뉴타운 힐데스하임,37.63925934,126.9189072
963,대호프라자아파트,37.61442947,126.932579
964,북한산힐스테이트 7차아파트,37.61654282,126.9251251
965,서울특별시 은평병원,37.59347916,126.9231873
966,서울혁신파크1,37.60903168,126.9346771
967,서울혁신파크2,37.60890961,126.9324188
968,은평뉴타운 상림마을 13단지,37.64208984,126.9294128
969,은평 지웰테라스,37.64339447,126.9321365
971,역촌 센트레빌 아파트,37.60232925,126.9065476
972,수색역,37.58216095,126.894928
973,제각말푸르지오 5-1단지 아파트,37.63734818,126.9358444
974,연신초등학교옆 마을마당,37.62672043,126.9290161
975,백련산 힐스테이트상가앞,37.59036255,126.9230118
976,진관고등학교앞,37.64350891,126.9241028
977,신도중학교앞,37.63310242,126.9315033
978,녹번 힐스테이트상가앞,37.60100937,126.9359283
979,원풍빌라앞,37.59186172,126.9060822
982,녹번초등학교 서오릉로 ,37.60412598,126.925087
984,상신초등학교앞 버스정류장,37.59580994,126.9102631
985,은평세무서 버스정류장 은평구청 방면 ,37.60119247,126.926384
989,신응교 가좌로  앞,37.59181213,126.9148331
991,흥국사 정류장,37.6567688,126.942009
992,북한산입구 정류장,37.65842819,126.9460602
993,은평뉴타운 온뜨락아파트앞,37.63028717,126.9195633
994,북한산생태공원입구 교통섬 ,37.61050797,126.9385376
995,은평다목적체육관,37.63140869,126.9254074
996,응암역 1번출구,37.59996796,126.9157257
1001,광진교 남단 사거리 천호공원 방면 ,37.54179382,127.1247482
1002,해공공원 천호동 ,37.5452652,127.1259384
1003,해공도서관앞,37.54395676,127.1254883
1004,삼성광나루아파트 버스정류장,37.55332947,127.1288681
1006,롯데캐슬 115동앞,37.55486679,127.1427994
1007,암사동 선사유적지,37.55955887,127.1308746
1008,암사역 3번출구 국민은행앞 ,37.54957581,127.127182
1009,천호역4번출구 현대백화점 ,37.53866577,127.1242447
1010,강동세무서,37.53450775,127.1384049
1011,LIGA 아파트 앞,37.53474426,127.1352844
1012,서울 상운차량,37.53600693,127.1227264
1013,강동구청역 1번 출입구,37.53071594,127.1209869
1015,샛마을 근린공원,37.55003738,127.1469116
1016,해뜨는 주유소옆 리엔파크 109동앞,37.55939865,127.1711807
1017,둔촌고교입구 교차로 길동주민센터 방면 ,37.53544617,127.1451874
1018,둔촌 주공 GS 맞은편,37.52458954,127.1354218
1019,다성이즈빌아파트 호원대 대각선 맞은편 ,37.52679443,127.1300583
1020,강동경찰서,37.52825165,127.1268005
1021,강일동 리슈빌 빌딩앞,37.56427383,127.1739731
1022,길동 사거리 초소앞 ,37.53377914,127.1379929
1023,한국종합기술사옥 앞,37.54998398,127.1747055
1024,강동구청 앞,37.52929688,127.1231537
1025,상일초등학교,37.54684067,127.1725159
1026,대명초교 입구 교차로,37.54653549,127.155838
1027,프라자 아파트 앞,37.53596115,127.1478195
1028,포레스 주상복합 빌딩,37.53310776,127.1227722
1029,성내어울터,37.53655624,127.1255341
1030,미호 플랜트 앞,37.52703094,127.1220627
1031,암사동 CBIS,37.55582047,127.1299133
1032,선사고등학교,37.55672836,127.136261
1033,고덕동 아남아파트,37.55793381,127.1447678
1034,고덕동 래미안 힐스테이트,37.5618782,127.1507874
1035,고덕역 4번출구,37.55509567,127.1552811
1036,고덕동 주양쇼핑,37.55199051,127.1533127
1037,강일리버파크 6단지,37.56256485,127.1776123
1038,강일 다솜 어린이 공원,37.56863785,127.1748047
1039,고덕초등학교,37.56129837,127.1678467
1041,묘곡초등학교,37.55916214,127.1533203
1042,강일리버파크 2~5단지,37.5685463,127.1770096
1044,굽은다리역,37.54540634,127.1426773
1047,강동 한신휴플러스,37.53647232,127.1371536
1048,둔촌어린이공원,37.53099442,127.1423721
1049,강일리버파크 10단지,37.561203,127.1802673
1050,둔촌역 3번 출입구,37.52678299,127.1355743
1051,강일중선사고 버스정류장 신암중학교 방면 ,37.55483627,127.1373215
1052,리싸이클시티,37.55644989,127.1568222
1053,동명근린공원 진입로  아리수로 ,37.56254578,127.1644821
1054,말우물 어린이 공원,37.56002808,127.1696777
1056,강일리버파크 7~11단지,37.56335449,127.1790543
1057,능골근린공원,37.55580902,127.1737442
1058,고덕숲 아이파크 1,37.55348206,127.1650543
1059,래미안 강동팰리스 102동 ,37.53822708,127.1317444
1060,천일초교 사거리,37.5446701,127.1326752
1061,천호초교 입구 사거리 일주빌딩 ,37.54689789,127.1346664
1062,고덕숲 아이파크 2,37.5510788,127.1625977
1063,강동롯데캐슬퍼스트 아파트 관리동 ,37.55666351,127.1427383
1064,중앙보훈병원역 1번출구,37.52779388,127.147644
1065,보훈병원 정문옆 중앙대영약국 ,37.53120804,127.1492691
1066,생태공원앞 교차로 조명탑 ,37.5377655,127.1520157
1067,한영중고앞사거리,37.54903412,127.1560516
1068,명일파출소,37.5536499,127.1562271
1069,강동경희대학교병원 입구,37.55305481,127.1568832
1070, 시립 고덕평생학습관,37.55570221,127.1579208
1071,명일근린공원공동체텃밭,37.55568695,127.1599121
1072,고덕역 5번출구,37.55486298,127.1537247
1073,SSTS 몰 앞,37.54114532,127.1410523
1074,대명초교입구 사거리,37.54683685,127.1491623
1075,천동초교 삼거리,37.54136276,127.1371841
1076,천동초교입구사거리 버스정류장 십자성마을 방면 ,37.5398941,127.141037
1077,강동역 1번출구 앞,37.53620529,127.1325607
1078,둔촌사거리,37.52197647,127.1336212
1079,강일동입구교차로,37.56184387,127.170845
1080,엘웨딩,37.5368309,127.128418
1081,트레빌빌딩,37.53699875,127.1295319
1082,중앙보훈병원역3번출구,37.52956009,127.1490097
1083,광문고교사거리 아이파크 ,37.56036758,127.1565933
1084,윤선생빌딩 JYP사옥 ,37.5239296,127.1291275
1085,래미안 솔베뉴 고덕로 ,37.55456924,127.145874
1086,래미안 솔베뉴 구천면로 ,37.55059814,127.1454544
1088,풍납사거리 강동 ,37.52812195,127.1195221
1089,고덕 래미안힐스테이트 201동 ,37.56060028,127.146698
1090,상일동역 2번출구 앞,37.5567894,127.1661453
1101,개화동상사마을종점 버스정류장,37.58161163,126.7985992
1102,방화사거리 마을버스 버스정류장,37.57364273,126.8118057
1103,방화역 4번출구앞,37.57710648,126.8119965
1105,방화근린공원,37.58162308,126.8126526
1106,신방화사거리,37.57303238,126.816452
1108,공항시장역 2번출구 뒤,37.56387329,126.8106079
1109,공항시장역 4번출구,37.56334686,126.8104858
1110,공항중학교앞,37.56268311,126.8162384
1111,마곡엠밸리6_7단지 마곡중학교,37.56698227,126.8218002
1112,마곡엠밸리4단지 정문,37.56857681,126.8247757
1113,서남환경공원 버스정류장,37.57312393,126.8223877
1117,등촌5단지아파트 버스정류장,37.55819702,126.8442612
1118,증미역 3번출구뒤 등촌두산위브센티움오피스텔 ,37.55746078,126.8614578
1119,염창동 한마음아파트 앞,37.55425262,126.8675613
1120,대림경동아파트앞,37.564785,126.8546448
1121,가양레포츠센터 앞,37.55947876,126.8643799
1122,황금내근린공원,37.56192398,126.8641663
1124,발산역 6번 출구 뒤,37.55817795,126.8384552
1125,명덕고교입구 영종빌딩 ,37.55291367,126.8365707
1126,우장산역 1번출구옆 우장산아이파크105동앞 ,37.54890823,126.8365631
1127,화곡역 버스정류장,37.54098129,126.8385468
1128,화곡역 6번출구,37.54141235,126.8402252
1129,화곡역 1번 출구 앞,37.542099,126.8402176
1130,화곡본동시장 버스정류장,37.54275131,126.8426209
1131,꿈돌이공원 앞,37.54644394,126.845459
1132,등촌역 7번출구,37.55110931,126.8637085
1135,강서구의회,37.54653168,126.8625488
1136,등촌2파출소,37.54478836,126.8619995
1137,등촌2동주민센터,37.54126358,126.8633728
1139,용문사 버스정류장,37.53650665,126.8633347
1140,목동사거리 버스정류장,37.53139877,126.8636093
1141,곰달래 문화복지센터 1-1,37.52906036,126.8484802
1145,곰달래 문화복지센터 1-2,37.52891922,126.8480835
1146,곰달래사거리,37.53033829,126.8382568
1148,볏골공원,37.54146957,126.84478
1149,신방화역환승주차장,37.56728363,126.8182755
1150,송정역 1번출구,37.56153107,126.8106995
1151,마곡역1번출구,37.56020737,126.8241425
1152,마곡역교차로,37.55831146,126.8265228
1153,발산역 1번 9번 인근 대여소,37.55894852,126.8371735
1155,기쁜우리복지관,37.56925964,126.8484192
1157,강서구청,37.55065918,126.8497696
1158,가양역 8번출구,37.56103516,126.8548126
1159,서서울모터리움 앞,37.56585312,126.8465958
1160,양천향교역 7번출구앞,37.56768036,126.8408966
1161,강서면허시험장 앞,37.54969406,126.819664
1162,공항초등학교건너편,37.56267929,126.8204727
1163,방화동강서기동대앞,37.57049942,126.8200836
1165,마곡중학교 후문,37.56844711,126.8216476
1166,강서구립등빛도서관,37.56256866,126.8424606
1167,마곡수명산파크3단지 교차로,37.55350876,126.8258667
1168,마곡엠밸리10단지 앞,37.56029129,126.8187561
1169,염창역 1번 출구,37.54719925,126.8744888
1170,강서구보건소,37.54917908,126.8687973
1171,염창동 새마을금고 건너편,37.55004883,126.8731613
1172,가양3동 주민센터,37.56124878,126.8605804
1173,강서구청사거리 SH타워 ,37.55625916,126.8533173
1174,강서구청사거리 부민병원 ,37.55661392,126.8511658
1175,대한항공 인력개발센터,37.55437851,126.8575363
1177,수명중?고교,37.55010986,126.8236771
1178,개화산역 2번 출구,37.57247162,126.8061676
1180,마곡엠밸리 15단지 1502동  건너편,37.55746841,126.8297195
1181,농수산식품공사  강서지사 ,37.55104446,126.8184967
1182,KBS 스포츠월드,37.55687714,126.8488083
1183,KC 대학교,37.54832077,126.8534012
1184,마곡13단지,37.55644989,126.815979
1185,등촌9단지,37.56290054,126.8494721
1186,송정중학교,37.55472946,126.8160934
1187,강서수산물도매시장,37.55302048,126.818367
1188,롯데중앙연구소,37.57138062,126.8283386
1190,마곡역 교차로 2번출구 ,37.5605011,126.8266525
1191,마곡역 버스정류장 마곡나루역1번출구 웰튼병원 방면 ,37.5602417,126.8271637
1192,마곡수명산파크 209동 건너편,37.55545044,126.8268967
1193,마곡센트럴타워 1차,37.55947113,126.832077
1194,센서텍㈜,37.56330109,126.8368225
1195,코오롱One&Only타워,37.56412888,126.8343124
1196,서울식물원 문화센터  건너편,37.56824112,126.8358307
1197,엠펠리체 호텔 건너편,37.5602417,126.8358078
1198,LG 사이언스파크,37.56254959,126.8274384
1199,우장산역 3번출구,37.54782104,126.8361282
1200,개화광역환승센터,37.57844925,126.7989731
1201,가락시장역 3번 출구,37.49317932,127.1185455
1203,밀리아나2빌딩 앞,37.49372864,127.1206207
1204,거여역 3번출구,37.49334335,127.1447296
1205,종합운동장역 4번출구,37.51042938,127.071373
1206,9호선종합운동장역 9번출구,37.51128006,127.0782394
1207,마천중앙시장,37.49975586,127.152504
1208,풍납현대아파트쉼터,37.52974701,127.1199646
1209,잠실나루역  2번 출구 쪽 ,37.52045059,127.1042023
1210,롯데월드타워 잠실역2번출구 쪽 ,37.51312637,127.1009598
1211,방이삼거리,37.51210403,127.1077805
1212,송파역 2번 출구앞,37.49941254,127.1128693
1213,백토공원 앞,37.50831985,127.1332169
1214,오금역 7번 출구 인근,37.50259399,127.1276474
1215,올림픽공원역 1번출구 앞,37.51657104,127.1315384
1217,송파파인타운 7단지,37.47930527,127.1297989
1218,방이역 4번출구,37.50896835,127.1258392
1220,잠실근린공원,37.50569153,127.0840378
1221,삼전역 4번출구,37.50419998,127.087532
1222,잠실새내역 5번 출구 뒤,37.51198196,127.0850525
1224,아시아지하보도 2번 출구,37.51216888,127.0789337
1226,잠실4동 주민센터 옆,37.52007675,127.1123657
1227,거여역 8번출구 뒤,37.49312592,127.1438217
1228,마천사거리,37.49769974,127.1462021
1229,송파체육문화회관 앞,37.49068832,127.1431274
1230,송파중학교 정문,37.49567032,127.1305924
1231,잠실역 6번출구,37.51408768,127.0990295
1232,잠실주공 521동 건너편,37.51208878,127.0961914
1233,잠실3거리 갤러리아팰리스 ,37.51050949,127.0933685
1235,잠실트리지움310동 옆,37.50887299,127.0871658
1239,문정 법조단지3,37.48084259,127.1180115
1240,문정 법조단지4,37.48057556,127.1185684
1241,문정 법조단지5,37.48123932,127.1197968
1242,문정 법조단지6,37.48163223,127.1191635
1243,문정 법조단지7,37.4845314,127.120163
1244,문정 법조단지8,37.48153687,127.1221237
1245,문정 법조단지9,37.47946548,127.1253281
1246,문정 법조단지10,37.47750854,127.1263275
1247,문정 법조단지11,37.4788208,127.1235123
1248,방이초등학교,37.51396179,127.1216736
1249,아주중학교건너편,37.50546265,127.0773468
1250,문정2동 주민센터,37.48987198,127.1108398
1251,석촌역 2번출구,37.50593185,127.1077499
1253,오금역 3번 출구 뒤,37.50165176,127.1281815
1256,문정현대아파트 교차로,37.49113083,127.1258087
1257,가락시장역 사거리,37.49209976,127.1177521
1258,가락미륭아파트 앞,37.49319839,127.1289978
1259,방이역 1번출구,37.50898361,127.1265945
1260,방이동 한양3차아파트 옆,37.50630188,127.1213989
1262,송파여성문화회관 앞,37.50580215,127.1097183
1263,장지공영차고지,37.48054123,127.1370163
1264,천호역 10번 출구 앞,37.53858185,127.1228027
1265,문정동 근린공원,37.48598862,127.1247635
1266,문정동 글샘 공원,37.47880936,127.1200028
1267,올림픽공원 남2문 앞,37.51424026,127.1230698
1268,몽촌토성역 1번출구 옆,37.51728821,127.1141968
1269,리센츠아파트,37.51194382,127.091217
1271,송파도서관,37.49998474,127.1353912
1274,영파여고 앞,37.53284836,127.121048
1275,거여초등학교 옆,37.50458908,127.1393662
1277,성내6교,37.50375748,127.1370926
1278,송파구청 교차로,37.51579666,127.1068192
1279,마천금호어울림 1차아파트 건너편,37.49751663,127.1546783
1280,송파파크데일 2단지입구 앞 주차장,37.49565887,127.1571732
1282,송파소방서 맞은편 성내4교 ,37.49987411,127.1414795
1283,오금공원 사거리,37.50541306,127.131691
1285,위례별 유치원 뒤,37.4774704,127.1445923
1286,위례중앙푸르지오 1단지 앞,37.47437668,127.1406708
1287,위례아이파크 101동 맞은편,37.47753143,127.1415176
1288,문정중교 사거리,37.48799896,127.1310883
1289,풍납토성 서성벽터B,37.53147125,127.1110916
1290,위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,37.47458267,127.1375427
1291,서울체육고등학교 앞,37.52193832,127.1318665
1293,석촌호수 서호 사거리,37.50656128,127.0965576
1295,잠실역 8번출구,37.51396179,127.1003037
1296,석촌호수교차로  송파나루근린공원 앞 ,37.50867844,127.1034317
1297,석촌호수교차로 동호 팔각정 앞 ,37.50920105,127.1041184
1299,송파소방서  방이119안전센터 ,37.51987839,127.1367111
1300,오륜사거리,37.50693893,127.1392212
1302,한성대입구역6번출구 뒤,37.58876419,127.0063095
1303,돈암초교 입구,37.59169388,127.012497
1304,만해공원,37.59440231,126.9923096
1305,성북구청,37.58932877,127.0164337
1306,한성대입구역2번출구,37.58844757,127.0067062
1308,안암로터리 버스정류장 앞,37.58259201,127.0289764
1314,정릉꿈에그린1단지 201동 앞,37.60243988,127.0116882
1315,고려사대부속중고 정문,37.60776138,127.0032806
1316,고려사대부속중고 건너편,37.60726166,127.0028381
1318,길음역 3번출구 뒤,37.60308456,127.0247879
1319,종암사거리 분수대,37.6030426,127.0332718
1321,국민은행 종암동지점 앞,37.59328842,127.0366669
1322,래미안라센트아파트 103동 앞,37.59806824,127.0392761
1323,월곡역 입구 육교 밑,37.60043335,127.0402069
1325,상월곡역 4번출구,37.60580826,127.0477371
1326,상월곡역 1번출구,37.60606766,127.0473175
1327,상월곡역 3번출구,37.60734177,127.0506821
1328,월곡역 3번출구,37.6026268,127.0416336
1332,석계역 5번출구 건너편,37.61355591,127.0660934
1333,석관초등학교 앞,37.61052322,127.0597992
1334,석관동주민센터 앞,37.61299896,127.0613098
1336,성북3교 위,37.59125137,127.0140076
1337,돈암성당 옆,37.59038162,127.0171356
1338,용문2교 옆,37.5868988,127.020752
1339,삼성전자서비스 성북센터,37.610569,127.0335083
1340,광운초등학교 앞,37.61784363,127.0550003
1342,성북쉼터 앞,37.59261703,126.9979324
1343,한성대7번출구 앞,37.58924866,127.0073776
1344,아리랑시네센터 앞,37.60028839,127.0137024
1346,길음8골어린이공원 옆,37.60897827,127.0202484
1347,길음래미안아파트817동 상가 앞,37.60710526,127.0214996
1348,성북제일새마을금고 본점 앞,37.60475159,127.0227585
1349,월계2교 버스정류장 앞,37.62382889,127.0502014
1351,안암2교 옆,37.5794487,127.0241928
1352,e 편한세상 보문아파트 내,37.58388138,127.0170975
1353,금호어울림센터힐 내,37.60083008,127.0235519
1354,고려대학교 2번출구,37.5907135,127.0361939
1355,보문2교,37.58869934,127.0189133
1357,북한산보국문역,37.61207199,127.0081329
1358,정릉도서관 앞,37.60478973,127.010582
1359,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.61980057,127.0450974
1360,정릉역,37.60309601,127.013504
1361,홍익중고 입구,37.59296799,127.0022354
1362,보문역6번출구 앞,37.58519745,127.0196686
1363,보문4교 인근,37.58375168,127.0219498
1364,성북동 치안센터 앞,37.59017181,127.0040894
1365,선잠단지 앞,37.5933609,126.9990921
1366,일신초등학교 옆,37.59972,127.0403824
1367,길음문화복합미디어센터,37.60404587,127.0226593
1368,성신여대입구 교차로,37.59148026,127.0201035
1369,미아사거리,37.60913086,127.0300293
1370,복자사랑 피정의 집,37.59453964,126.9952087
1372,KEB은행 고대점,37.58644485,127.031601
1373,성북구보건소 건너편,37.60229111,127.0389786
1375,생명의 전화 종합복지관 앞 교차로,37.60390854,127.0373764
1376,한국과학기술연구원 중문,37.59732056,127.043808
1377,한국과학기술연구원 북문,37.60395813,127.0453415
1379,길음뉴타운푸르지오아파트 3단지,37.60935974,127.0181732
1380,월곡역 5번출구 앞,37.60108566,127.0412369
1381,석계역 4번출구 뒤,37.61478424,127.0670013
1382,래미안월곡아파트 입구,37.60853577,127.0363922
1384,성신여대입구역 5번출구,37.59282684,127.0162888
1385,성신여대입구역 3번출구 앞,37.59236526,127.0162888
1386,동선고가차도 초입,37.59415817,127.0189667
1388,돈암초교입구 버스정류장 한성대입구역 방면 ,37.59088135,127.0117035
1390,석관래미안아트리치,37.60646057,127.0616226
1391,성북청소년센터,37.61701202,127.0561676
1392,돈암삼성풍림아파트,37.5970993,127.0226288
1393,돈암육교 하단,37.59802628,127.0214081
1394,길음뉴타운 래미안9단지,37.60241699,127.0197144
1395,레미안장위포레카운티 102동 ,37.61817932,127.0518341
1396,레미안장위퍼스트하이 513동 ,37.61844254,127.0514526
1401,극동늘푸른아파트,37.61473846,127.0763626
1402,금란주차장 앞,37.60007095,127.1023331
1403,중화빌딩 앞  동부시장 ,37.59424973,127.0765762
1404,동일로 지하차도,37.59529877,127.0800324
1405,망우역 1번출구,37.59909821,127.0929489
1406,망우청소년수련관,37.60625076,127.1082687
1407,먹골역 1번출구 뒤,37.61151123,127.0778885
1408,먹골역 6번출구 앞,37.61072159,127.0774765
1410,면목 대원칸타빌아파트,37.57778168,127.0901871
1411,상봉시장앞 교차로 한성빌딩 앞,37.59254074,127.0867386
1412,면목초등학교,37.59096146,127.0870667
1413,봉화산역 5번출구 뒤,37.61756134,127.0903091
1414,사가정역 1번출구,37.58098984,127.0882416
1416,상봉역 3번출구,37.59521866,127.0859985
1418,새솔초등학교,37.61743927,127.1090164
1420,신내어울공원 앞,37.61394501,127.097702
1421,신내역 4번출구,37.61246109,127.1033783
1422,신내우디안아파트 1단지,37.62009811,127.1064606
1424,양원역 2번출구,37.6063118,127.1077423
1425,용마문화복지센터,37.58745956,127.0959702
1426,면목도시개발아파트 1동 앞,37.57358932,127.0868225
1427,용마산역 1번출구,37.57429886,127.0869141
1428,원묵고등학교,37.61602402,127.085968
1429,장안중학교,37.59995651,127.0800018
1430,중랑구청,37.60615158,127.092598
1431,중랑구청 사거리,37.60649872,127.0954514
1433,중화역 2번출구,37.60207748,127.0795822
1435,능산삼거리,37.60868073,127.1007919
1436,영풍마드레빌,37.60810089,127.101181
1437,늘푸른공원 앞,37.5834198,127.0799255
1438,홈플러스 신내점 앞,37.61616898,127.093483
1440,면목2동 사거리,37.58637238,127.0800705
1441,신내능말공원,37.61671066,127.110733
1442,중랑구 중소기업 창업센터,37.59859085,127.0798187
1444,면목4치안센터,37.57402802,127.0805435
1445,용마지구대,37.5799408,127.0793991
1446,중랑전화국 교차로,37.59130096,127.0803299
1447,면목역 3번출구,37.58890152,127.0872803
1448,코스트코 상봉점,37.59732056,127.089798
1449,상봉역 1번출구,37.59655762,127.0858383
1450,화랑대역 7번출구,37.61963654,127.0850449
1451,중랑세무서,37.59275818,127.07267
1452,겸재교 진입부,37.58565521,127.0750504
1453,중랑캠핑숲,37.60460281,127.1092529
1454,한국전력공사 동대문 중랑지사 ,37.6073494,127.0785904
1455,상봉역 2번 출구,37.59632874,127.0858994
1456,상아빌딩 우림시장 교차로 ,37.59511185,127.1003265
1457,동원사거리,37.58975983,127.0932388
1458,상봉터미널2,37.59733963,127.0930862
1459,용마한신아파트사거리,37.58034897,127.0926514
1461,동양엔파트 앞,37.593853,127.0750732
1462,동부시장 북문 앞,37.59386826,127.0765228
1463,중랑구민회관,37.57407761,127.0850067
1464,중화역 4번출구,37.60305405,127.0790024
1465,중랑공영차고지 옆,37.61314774,127.1051483
1466,두산대림아파트 삼거리,37.61882401,127.0875702
1467,sk신내 주유소앞 용마산로 ,37.61362076,127.1011505
1468,먹골역 7번 출구,37.6114769,127.0773926
